gene_name	transcript_name	2	4	5	11	15	2_pct	4_pct	5_pct	11_pct	15_pct	p.value	statistic	major_group	p.value.adjusted
MINDY2	ISOT-486b-ef0e-62dd-c3f0:s58771150:e58857600:AP:FL	119.804399223482	86.2268632661983	79.6584419194458	30.6109076743837	12.7653360561138	0.115840542603045	0.24092414887401	0.0938887920568635	0.0733479562439298	0.272705558592611	2.59438617054737e-21	102.718124068962	neurons	8.83052181752976e-21
MINDY2	ISOT-faa4-210a-e34a-069c:s58771300:e58861950:AP:FL	660.96438773072	151.821255933751	606.283908313593	298.418865411726	25.4046500365563	0.639095674384959	0.424199669120527	0.7145917296831	0.715052755554172	0.54271891069807	2.59438617054737e-21	102.718124068962	neurons	8.83052181752976e-21
OCIAD1	ISOT-9a2d-59dc-fc6e-e395:s48831050:e48861250:AP:FL	1199.9543769177	75.2954414344096	393.9267927039	349.910765422731	4.09783683748368	0.254966915528771	0.102184918109471	0.171355680143584	0.238387308432059	0.105230988424688	5.24161856870346e-21	101.283983500454	neurons	1.77097333258768e-20
OCIAD1	ISOT-c7af-4a19-8ae3-e97e:s48831050:e48861850:AP:FL	848.016646862519	116.36243228658	576.165360882873	285.255485341878	6.18229761233081	0.180187007878565	0.157917735625216	0.250628312462791	0.194338940340913	0.158759197665042	5.24161856870346e-21	101.283983500454	neurons	1.77097333258768e-20
NGRN	ISOT-823d-8910-3e33-0465:s90265650:e90273250:AP:FL	9325.83650900252	430.712355364416	4243.0087391406	2610.50730060087	77.4339070413589	0.944292882645048	0.846193232543058	0.934789323450232	0.943784273536105	0.832622656358698	5.45315103663146e-21	101.203293857234	neurons	1.82899481849062e-20
NGRN	ISOT-e418-2b64-41c6-4902:s90265650:e90272250:AP:FL	550.16349099751	78.2876446355834	295.991260859396	155.492699399133	15.5660929586411	0.0557071173549523	0.153806767456942	0.0652106765497678	0.0562157264638948	0.167377343641303	5.45315103663146e-21	101.203293857234	neurons	1.82899481849062e-20
MBTPS1	ISOT-5e8f-e3bc-3951-b1ba:s84081500:e84116950:AP:FL	191.885373535597	244.047509293541	101.718481108943	63.5207752407965	23.8807835431893	0.440104067742194	0.75556504425245	0.363280289674796	0.488621348006127	0.628441672189193	5.76130155918769e-21	101.091180402506	neurons	1.91834642496141e-20
MBTPS1	ISOT-add8-af3f-ce89-5ae8:s84053750:e84116950:AP:FL	107.50133462918	16.5946622506415	86.077210640636	33.0240522313852	5.87383784946076	0.246562694103625	0.0513766633146797	0.307418609430843	0.254031171010656	0.154574680248967	5.76130155918769e-21	101.091180402506	neurons	1.91834642496141e-20
SYT1	ISOT-68e0-35f2-1e2c-8ac8:s78864350:e79292100:AP:FL	4556.57650983751	1418.54685457783	2708.49561596132	1862.51538594839	37.7932067448208	0.329065971678884	0.364196881791484	0.311178264701438	0.324084807020773	0.203189283574306	1.47743858739829e-19	107.132634230639	neurons	4.86654502444096e-19
SYT1	ISOT-e719-c99f-8a27-5234:s78864750:e79285900:EC:FL	3074.18726514096	642.643781825621	1901.41420706643	1212.26100318673	50.8521837170103	0.222011068472662	0.164991985064345	0.21845291901039	0.210938055191706	0.273398837188227	1.47743858739829e-19	107.132634230639	neurons	4.86654502444096e-19
SYT1	ISOT-eb20-da13-e0ce-31d4:s78864750:e79452050:AP:FL	4297.90129396278	1317.32486409841	3028.25469097151	1889.84963464758	58.3221839885006	0.310385014368656	0.338209207727449	0.347915290782572	0.32884107093224	0.313560128970433	1.47743858739829e-19	107.132634230639	neurons	4.86654502444096e-19
ZNF91	ISOT-55a8-a41b-bdfd-e670:s23306750:e23395450:DN:FL	59.0358854873559	31.0136676927784	61.02389919647	23	7	0.0830689414805575	0.0770198264859344	0.141039884360247	0.113861386138614	0.145833333333333	5.78841121587071e-19	104.24050001978	neurons	1.88636521538482e-18
ZNF91	ISOT-cdeb-49bf-6448-68d6:s23359400:e23395450:AP:FL	43.1981235275749	79.088254374294	33.9582473811151	11.969458054499	15.2219448125786	0.0607837481518011	0.196409005517331	0.0784851074214249	0.0592547428440544	0.317123850262055	5.78841121587071e-19	104.24050001978	neurons	1.88636521538482e-18
ZNF91	ISOT-f16c-6d3f-a27c-f0fd:s23357650:e23395500:AP:FL	602.236295089388	274.638777264407	329.262203405739	164.030541945501	22.7931981222923	0.847402069796391	0.682042226696692	0.76099862027879	0.812032385868817	0.474858294214422	5.78841121587071e-19	104.24050001978	neurons	1.88636521538482e-18
MIR124-2HG	ISOT-0000-0000-0000-7b40:s64379200:e64380250:AP:FL	192.455622632721	292.93353286873	109.098754346307	89.070674444608	18.2743547266364	0.228027988901328	0.289460012716136	0.213500497742285	0.236890091608	0.17916034045722	6.95241792491225e-19	124.657519984465	neurons	2.22622720313392e-18
MIR124-2HG	ISOT-0000-0000-0000-7b40:s64379200:e64382750:AP:FL	297.001130817614	446.619705380718	203.057533296732	133.870119304407	32.917292671327	0.351897074428453	0.441323819546164	0.397372863594388	0.356037551341509	0.322718555601245	6.95241792491225e-19	124.657519984465	neurons	2.22622720313392e-18
MIR124-2HG	ISOT-1582-1d21-9e27-cd1e:s64373200:e64383300:AP:FL	117.028581490364	63.1581902632859	70.877394534187	46.7890314756666	10.4592384820395	0.138659456742137	0.0624092789162904	0.138703316113869	0.124438913499113	0.102541553745485	6.95241792491225e-19	124.657519984465	neurons	2.22622720313392e-18
MIR124-2HG	ISOT-50bd-e97a-3858-0889:s64377350:e64382750:EC:FL	50.0199371882668	49.1633214536473	18.8845440471033	15.4878744286474	16.1095727204722	0.0592653284221171	0.0485803571676357	0.0369560548866992	0.0411911553953388	0.15793698745561	6.95241792491225e-19	124.657519984465	neurons	2.22622720313392e-18
MIR124-2HG	ISOT-80dd-affa-6a72-cb31:s64373300:e64383950:AP:FL	91.9344924630064	43.0791685189724	59.524969936394	50.0727743068755	11.5919568602165	0.108927123771335	0.0425683483389055	0.116487221010556	0.133172272092754	0.113646635884476	6.95241792491225e-19	124.657519984465	neurons	2.22622720313392e-18
CD46	ISOT-3207-a3c1-9cc8-2321:s207752000:e207767050:AP:FL	513.847899016826	531.529736231849	231.003592095908	130.092573817174	41.3535106649703	0.535813146747355	0.497704465882702	0.526215613099672	0.494879775104054	0.456424672731799	9.39532229407819e-19	103.213554790046	neurons	2.97734523733029e-18
CD46	ISOT-41eb-be38-9296-7265:s207752050:e207795550:AP:FL	84.4484529879935	190.447525445303	46.4061869513059	21.8886160980796	14.0935814834778	0.0880583367568876	0.178327904290743	0.105711170534789	0.0832655784578432	0.155552895335299	9.39532229407819e-19	103.213554790046	neurons	2.97734523733029e-18
CD46	ISOT-df0b-01cc-eb21-9690:s207752050:e207795550:AP:FL	72.4608104185431	14.8029776622186	39.0723229174235	27.1468190598175	2.43114720015981	0.075558263292523	0.0138609518689928	0.0890049638305368	0.103268090690504	0.0268329229454205	9.39532229407819e-19	103.213554790046	neurons	2.97734523733029e-18
AKAP9	ISOT-33e8-e917-3b6d-7cba:s91940850:e92000950:EC:FL	902.462704320723	402.329160067348	604.084148349655	513.589686189183	3.38141615644239	0.22422886172822	0.256795645176514	0.292599641208529	0.357488725047731	0.0304615128638973	5.14568700802237e-18	99.6031444335289	neurons	1.61395438920565e-17
AKAP9	ISOT-57be-486f-701d-9da6:s92070900:e92110700:AP:FL	691.378552547761	187.725734059818	393.037332859585	235.215059476202	22.0607839361354	0.171782196780948	0.119820176559054	0.190375104015652	0.163723559848124	0.198734737922725	5.14568700802237e-18	99.6031444335289	neurons	1.61395438920565e-17
AKAP9	ISOT-fa4c-add0-4f76-cedd:s91940900:e92041800:AP:FL	886.200956425501	340.106140332439	461.073527363227	295.239612610837	34.5591764912018	0.22018841418086	0.217080401829543	0.223329728227106	0.205504190473475	0.311326601207235	5.14568700802237e-18	99.6031444335289	neurons	1.61395438920565e-17
SLC38A1	ISOT-76e4-6ee7-e9e8-1ac4:s46183050:e46269050:AP:FL	1251.61945691117	586.799898694401	899.157663093549	401.016677939371	45.2887013990494	0.664776066092899	0.577585621803089	0.707000213356993	0.673274546764916	0.657629833103687	1.08382048482874e-17	85.6881886535317	neurons	3.37637635782241e-17
SLC38A1	ISOT-91cd-5a9f-4d33-2cc8:s46188550:e46269150:AP:FL	267.297815742884	240.827053504247	135.337904586855	79.5687668390869	5.14017503506412	0.141970620098302	0.237045445567974	0.106415071956341	0.133589519781342	0.0746396418092905	1.08382048482874e-17	85.6881886535317	neurons	3.37637635782241e-17
APPAT	ISOT-4740-02d1-2564-12dc:s97416250:e97428300:AP:FL	77.0389582441458	90.6345286984147	47.4962710802304	23.4795172420191	49.8598836120462	0.167093559165601	0.328889803272272	0.17216214159514	0.189792264267911	0.572324218443101	1.14401110190461e-17	97.9041101269573	neurons	3.52800739144408e-17
APPAT	ISOT-ade6-1250-3a39-4457:s97416150:e97431200:AP:FL	288.102004913548	120.760602876148	172.553303431283	70.6723807805395	20.6940031360283	0.62487850953525	0.438209714259504	0.625462706490468	0.571266906013658	0.237539246249364	1.14401110190461e-17	97.9041101269573	neurons	3.52800739144408e-17
APPAT	ISOT-ae2b-eb40-a476-26b1:s97416200:e97425500:AP:FL	82.5394743041552	58.8171453848641	51.0229425477537	28.0139032898025	15.4273051562703	0.179023897096726	0.213432558788193	0.184945446447129	0.226445121573406	0.177084656573736	1.14401110190461e-17	97.9041101269573	neurons	3.52800739144408e-17
ENSG00000291055	ISOT-c449-97eb-e0bb-74ce:s1577550:e1594550:AP:FL	131.860817959673	79.6147537908392	56.9788229599435	28.0000000015232	13	0.545061577339508	0.29159590233437	0.487148457214361	0.623306956346678	0.302325581395349	1.53869850722061e-17	84.97087143585	neurons	4.71354642711913e-17
ENSG00000291055	ISOT-ffef-c038-2351-8203:s1571950:e1594550:AP:FL	51.3875507069244	158.000000145913	21.0000000000003	11	23	0.212416242196346	0.578688627643274	0.179542452266759	0.244870589980017	0.534883720930233	1.53869850722061e-17	84.97087143585	neurons	4.71354642711913e-17
COX6C	ISOT-a548-256c-b00f-7d05:s99874950:e99893750:AP:FL	4261.1542419661	172.142252645404	1997.97884538948	1169.0107256186	34.1335033721994	0.265211566687378	0.381690138903336	0.232973279546348	0.264422240583262	0.379261148579993	1.67643275203289e-17	84.795368987812	neurons	5.10146257986168e-17
COX6C	ISOT-ce66-e949-59b5-9d80:s99877850:e99893750:AP:FL	10586.757836321	234.972906048319	5922.5451210027	2896.37376994599	45.8557970393233	0.658913165887909	0.521004226271218	0.690595279967666	0.655139961534945	0.509508855992481	1.67643275203289e-17	84.795368987812	neurons	5.10146257986168e-17
BASP1	ISOT-0ab7-5dc3-445d-7193:s17216800:e17276850:AP:FL	3145.84660058906	161.717099121898	1521.62804063586	838.763308172626	30.3537259894733	0.646097063172944	0.441849997600813	0.67990529072201	0.676967964626818	0.583725499797564	1.810235807095e-16	79.921025745828	neurons	5.47239048263259e-16
BASP1	ISOT-525a-c9b3-f0aa-9faf:s17217600:e17276850:AP:FL	1722.53612610918	200.315516180245	716.241875957968	400.236691827371	21.6462740105267	0.353776160630352	0.547310153497937	0.320036584431621	0.323032035373182	0.416274500202436	1.810235807095e-16	79.921025745828	neurons	5.47239048263259e-16
SCN3A	ISOT-1a28-70f7-365c-0a6c:s165089700:e165203900:AP:FL	125.291984019278	77.4091822150058	71.8518469832119	44.1019424152926	10.4341216639969	0.103291000840295	0.0623764562570555	0.137384028648589	0.114848808373158	0.118569564363601	1.26850935421326e-15	98.172653000771	neurons	3.78493537831812e-15
SCN3A	ISOT-2981-a388-c74d-1960:s165164350:e165204100:AP:FL	102.848655630003	163.918147901079	39.6983156734552	28.1555789715446	12.159319552234	0.0847886691096479	0.132085534166864	0.0759050012876773	0.0733218202383975	0.13817408582084	1.26850935421326e-15	98.172653000771	neurons	3.78493537831812e-15
SCN3A	ISOT-452c-ceb8-6598-7ed1:s165087500:e165204100:AP:FL	687.565765921379	794.718406673556	278.382244974927	213.009358325496	31.8799734265043	0.566830804551838	0.640385500945654	0.532279627103111	0.554711870639311	0.362272425301185	1.26850935421326e-15	98.172653000771	neurons	3.78493537831812e-15
SCN3A	ISOT-8b4f-89ef-b924-400b:s165121000:e165203900:AP:FL	213.19604372157	135.785569375167	87.1871770630012	73.4880215363242	23.7881616285305	0.175759310570132	0.109416252518265	0.166705883485662	0.191375056084178	0.270320018506028	1.26850935421326e-15	98.172653000771	neurons	3.78493537831812e-15
COX6B1	ISOT-24a4-ea6e-d788-3667:s35648300:e35658800:AP:FL	8389.7099540468	250.047478821161	4976.08838329454	2426.64649718033	57.4402457364758	0.695664175294095	0.541228309136711	0.712090495605972	0.716247490312965	0.536824726509119	1.73196175749841e-15	75.2878217650376	neurons	5.1344285649711e-15
COX6B1	ISOT-b132-a708-be5e-c316:s35625800:e35658800:AP:FL	3454.21994301465	201.181937178304	1900.04039438883	917.138283787142	45.6833569688528	0.2864195640974	0.435458738481177	0.271900457124904	0.270701972782509	0.426947261391148	1.73196175749841e-15	75.2878217650376	neurons	5.1344285649711e-15
FARP1	ISOT-06b8-0df7-d841-a2b4:s98142450:e98397950:AP:FL	96.7319820766829	77.4868449525823	82.0316462943309	34.0163854347194	15.2333922194805	0.174363917441737	0.155936156965172	0.137835578304106	0.157070798483289	0.200439371308954	2.43469411853398e-15	86.4534804157147	neurons	7.14851084643044e-15
FARP1	ISOT-49d7-0800-b911-657d:s98143400:e98407500:AP:FL	197.574718321293	246.752068807191	173.157586365294	60.9570846651799	42.1246682319455	0.356137661343886	0.496569054483315	0.290952054878518	0.281469587059677	0.554271950420335	2.43469411853398e-15	86.4534804157147	neurons	7.14851084643044e-15
FARP1	ISOT-c524-a214-0eb4-ee5e:s98143050:e98455200:AP:FL	32.7671483447807	15.4429565278924	85.5223187020292	21.5626837475675	1.00000600230042	0.059064315918403	0.0310777306085102	0.143700861663883	0.0995657801494748	0.0131579737144792	2.43469411853398e-15	86.4534804157147	neurons	7.14851084643044e-15
ZRANB2	ISOT-1230-bfd1-e487-3fa3:s71067850:e71081050:AP:FL	249.84622070123	88.7621345727143	152.226829415015	74.0881309360823	17.5229413924772	0.123239303549532	0.0777287063658355	0.140738946410251	0.132104029635652	0.131768295123119	3.36117018208722e-15	105.383817616765	neurons	9.71357043188098e-15
ZRANB2	ISOT-454e-57b9-574a-dbf8:s71063250:e71081100:AP:FL	244.784379061525	58.3699241812454	100.304867583528	57.0874304288416	3.72104485108207	0.12074249636708	0.0511143486929482	0.0927353045305759	0.101790658043475	0.0279813602706133	3.36117018208722e-15	105.383817616765	neurons	9.71357043188098e-15
ZRANB2	ISOT-714f-9b35-dc1c-3f8b:s71063250:e71081050:AP:FL	249.940159126482	172.53212257171	178.206935541825	67.7592337465374	41.6040236499514	0.123285639676098	0.151085806561634	0.164758449266382	0.120819188037881	0.312852228620109	3.36117018208722e-15	105.383817616765	neurons	9.71357043188098e-15
ZRANB2	ISOT-8fd0-bd96-8d99-78ab:s71065000:e71081050:NC:FL	334.447163737449	146.578386145088	170.012560521107	99.9332067976141	14.6779399937559	0.16496961778104	0.128358205794568	0.15718246734954	0.17818750649503	0.110374570431822	3.36117018208722e-15	105.383817616765	neurons	9.71357043188098e-15
ZRANB2	ISOT-b002-9c06-f8c5-cfc0:s71064850:e71081050:NC:FL	350.082131096268	207.14627426499	157.206542168133	104.985560489083	17.7587630659675	0.172681731588136	0.181397304206672	0.145342862349332	0.187196186743198	0.133541617259678	3.36117018208722e-15	105.383817616765	neurons	9.71357043188098e-15
ATP2C1	ISOT-00f8-4a61-befc-53a3:s130894050:e130962800:AP:FL	65.4608638626388	121.405801619663	21.0012269883891	18.922170127099	17.0000001060708	0.0830243085054307	0.233665341637905	0.0509197879949104	0.075299543914873	0.386679747182914	3.52687033967065e-15	85.658166020428	neurons	1.00971770783717e-14
ATP2C1	ISOT-bfe3-62dc-7b6c-8f3b:s130894050:e131003200:AP:FL	63.327598662097	22.6286123614134	44.2116383156207	29.6286382955092	0.500838641507232	0.0803186786422909	0.0435524692204248	0.107195986747998	0.117905236845718	0.0113920092981818	3.52687033967065e-15	85.658166020428	neurons	1.00971770783717e-14
ATP2C1	ISOT-eee7-cac8-23b7-4bb4:s130894000:e130931600:AP:FL	45.5994181039426	60.3323636763449	21.002740112248	9.78386474905103	3.88682696823435	0.0578339473837985	0.116119511441636	0.050923456730368	0.0389342526982815	0.0884092505907618	3.52687033967065e-15	85.658166020428	neurons	1.00971770783717e-14
TUT4	ISOT-6165-012d-b268-147a:s52509600:e52553500:EC:FL	778.882002280485	609.485873475133	332.579243369253	209.737578563313	22.6168502407276	0.453217051582539	0.561554286815031	0.434471711109013	0.41649008769577	0.327663607947496	4.72838268816782e-15	85.0286213086945	neurons	1.34116780568711e-14
TUT4	ISOT-a917-c29e-fcd1-b84e:s52526100:e52553550:AP:FL	236.60938738086	119.220220426351	112.876096873021	72.3719105877305	13.8436855915354	0.137678632464905	0.109844425882632	0.14745800265496	0.143713795085583	0.200561613130588	4.72838268816782e-15	85.0286213086945	neurons	1.34116780568711e-14
TUT4	ISOT-b932-0914-e7b4-ca50:s52423250:e52553150:AP:FL	172.296169067425	30.1259742161007	70.9882303781953	49.5567329092952	4.38166437628522	0.100255958559927	0.0277567876496823	0.0927369297270663	0.0984081544980636	0.0634797481995638	4.72838268816782e-15	85.0286213086945	neurons	1.34116780568711e-14
GABPB1-AS1	ISOT-0000-0000-0000-92f3:s50354900:e50357150:AP:FL	354.512961238774	116.634585667054	243.097228486396	126.114155399569	6.30268281435841	0.211689234383152	0.119148198993029	0.216310862700212	0.218936457047165	0.0573429925726974	1.04479995129295e-14	83.3244406525217	neurons	2.93630322702819e-14
GABPB1-AS1	ISOT-5852-36b3-dd04-3c76:s50354900:e50358350:AP:FL	149.96321343478	139.373660808891	75.5068249472317	59.9213591432167	4.90004646052612	0.0895470724870459	0.142377328109594	0.0671868887431744	0.104024564337775	0.04458154345824	1.04479995129295e-14	83.3244406525217	neurons	2.93630322702819e-14
GABPB1-AS1	ISOT-7cb5-41d6-2517-4ba6:s50355450:e50372250:AP:FL	879.67753930422	502.19896830338	633.773955020264	296.986951368156	62.010158844789	0.525279143951925	0.513021950284229	0.563939752916723	0.515574724469073	0.564180077405736	1.04479995129295e-14	83.3244406525217	neurons	2.93630322702819e-14
KIFAP3	ISOT-2f1c-47e8-19fd-7e44:s169921300:e170074650:NC:FL	1312.35858402702	322.642432325418	598.579727465652	311.863336230123	16.0900506034681	0.294106223334856	0.247236557722994	0.288834580237251	0.256354663580855	0.403949693380908	5.40051231950468e-14	79.7852150829546	neurons	1.50396085503782e-13
KIFAP3	ISOT-6899-c574-a21d-5c5f:s169921300:e170074700:AP:FL	2113.20652217385	571.460804138811	917.150918281514	593.67055525661	8.50787316004757	0.473580313282987	0.43790273049514	0.442555750455567	0.488002909576928	0.213594900290997	5.40051231950468e-14	79.7852150829546	neurons	1.50396085503782e-13
